Time (s),Absolute load,Accelerator pedal position (%),Actual equivalence/air to fuel ratio (λ),Actual exhaust camshaft retard from max advance position (°),Actual intake camshaft advance from max retard position (°),Catalyst Temperature (%),Desired equivalence/air to fuel ratio (λ),Desired exhaust camshaft retard from max advance position (°),Desired intake camshaft advance from max retard position (°),Engine RPM,Fuel injection pulse width (ms),Ignition timing advance (°),Intake air temperature (°F),Intake manifold absolute pressure (kPa),Knock retard (°),Long term fuel trim (%),Mass airflow (g/s),Short term fuel trim (primary sensor) (%)
-1830.423,0.364,7.0,1.023,24.90,73.8,737.5,0.996,24.5,74.0,2077,0.747,23.0,75,62.6,-1.94,1.6,14.15,4.7
-1830.314,0.365,7.0,1.008,24.59,73.9,737.6,0.996,24.5,74.0,2079,0.741,22.2,75,63.0,-1.89,1.6,14.68,3.2
-1830.205,0.365,7.0,0.985,24.29,73.8,737.6,0.996,24.5,74.0,2077,0.720,22.4,75,61.4,-1.84,1.6,15.22,1.9
-1830.097,0.358,7.0,0.984,24.41,73.7,737.6,0.996,24.5,74.0,2074,0.716,23.3,75,61.8,-1.78,1.6,13.92,2.5
-1829.988,0.361,7.0,0.995,24.24,73.8,737.6,0.996,24.4,74.0,2072,0.741,22.9,75,60.2,-1.73,1.6,13.71,3.6
-1829.879,0.368,6.6,1.030,24.33,73.7,737.6,0.996,24.4,74.0,2070,0.752,21.9,75,61.8,-1.68,1.6,12.69,4.4
-1829.771,0.365,6.5,0.984,24.85,73.7,737.6,0.996,24.4,74.0,2066,0.732,22.2,75,61.1,-1.63,1.6,14.08,3.1
-1829.662,0.369,6.5,0.981,24.48,73.8,737.6,0.996,24.4,74.0,2064,0.734,22.1,75,63.9,-1.58,1.6,13.97,2.3
-1829.553,0.373,6.5,1.000,24.40,73.8,737.5,0.996,24.4,74.0,2061,0.753,22.0,75,61.0,-1.52,1.6,12.44,3.6
-1829.445,0.372,6.5,0.995,24.33,73.8,737.5,0.996,24.4,74.0,2058,0.746,22.0,75,62.0,-1.46,1.6,12.46,3.3
-1829.336,0.368,6.5,0.969,24.56,73.7,737.5,0.996,24.4,74.0,2057,0.731,22.0,75,61.8,-1.41,1.6,13.31,1.8
-1829.228,0.365,6.5,0.969,24.88,73.7,737.5,0.996,24.4,74.0,2053,0.728,22.4,75,60.0,-1.36,1.6,12.68,2.8
-1829.119,0.365,6.5,0.970,24.66,73.8,737.4,0.996,24.3,74.0,2046,0.723,22.1,75,60.0,-1.30,1.6,12.76,2.5
-1829.010,0.366,6.5,0.978,24.25,73.8,737.2,0.996,24.3,74.0,2041,0.730,21.6,75,60.9,-1.25,1.6,14.04,1.0
-1828.902,0.380,7.0,0.988,24.20,73.8,737.2,0.996,24.3,74.0,2039,0.757,21.1,75,60.0,-1.20,1.6,16.81,2.1
-1828.793,0.376,7.0,0.998,24.17,73.8,737.1,0.996,24.3,74.0,2037,0.763,19.9,75,59.0,-1.15,1.6,15.93,2.3
-1828.684,0.372,7.0,0.982,24.44,73.7,737.0,0.996,24.3,74.0,2034,0.742,20.8,75,61.9,-1.09,1.6,13.39,1.6
-1828.576,0.371,7.0,0.979,24.50,73.7,737.0,0.996,24.2,74.0,2034,0.736,21.9,75,61.0,-1.04,1.6,13.99,1.6
-1828.467,0.381,7.0,0.987,24.05,73.7,736.9,0.995,24.2,74.0,2030,0.763,20.1,75,60.8,-0.99,1.6,15.98,1.6
-1828.358,0.383,7.1,0.989,23.88,73.8,736.9,0.995,24.2,74.0,2024,0.782,19.5,75,60.3,-0.94,1.6,13.90,1.5
-1828.250,0.384,7.5,0.984,23.88,73.8,736.9,0.995,24.2,74.0,2021,0.772,19.9,75,61.6,-0.88,1.6,12.84,0.8
-1828.141,0.396,7.5,0.987,24.15,73.8,736.8,0.994,24.2,74.0,2021,0.798,17.5,75,64.2,-0.83,1.6,14.76,2.2
-1828.032,0.397,7.5,0.995,24.41,73.8,736.8,0.994,24.2,74.0,2020,0.814,16.5,75,65.4,-0.77,1.6,15.26,2.3
-1827.924,0.400,7.5,1.005,24.26,73.8,736.9,0.993,24.1,74.0,2019,0.816,15.2,75,66.7,-0.72,1.6,15.10,2.3
-1827.815,0.398,7.5,1.020,24.10,73.9,736.9,0.994,24.1,74.0,2021,0.822,17.2,75,65.0,-0.67,1.6,14.52,4.5
-1827.707,0.392,7.0,1.028,24.03,73.9,737.0,0.994,24.1,74.0,2017,0.797,19.4,75,64.5,-0.61,1.6,14.94,4.7
-1827.598,0.396,6.9,1.023,24.32,73.8,737.0,0.994,24.1,74.0,2015,0.806,17.5,75,62.5,-0.56,1.6,15.33,5.5
-1827.489,0.386,6.5,1.018,24.59,73.7,737.0,0.994,24.1,74.0,2015,0.802,18.8,75,61.1,-0.51,1.6,13.33,5.5
-1827.381,0.371,6.5,1.002,24.31,73.7,737.1,0.996,24.1,74.0,2014,0.762,22.2,75,61.8,-0.67,1.6,12.62,4.0
-1827.272,0.364,7.0,0.992,24.13,73.8,737.1,0.995,24.1,74.0,2015,0.752,21.6,75,60.8,-1.77,1.6,13.44,3.9
-1827.163,0.362,6.5,0.995,23.98,73.8,737.1,0.995,24.1,74.0,2015,0.752,19.3,75,60.3,-3.67,1.6,12.99,4.6
-1827.055,0.369,6.5,1.000,23.75,73.8,737.2,0.995,24.1,74.0,2016,0.759,18.1,75,61.6,-4.95,1.6,12.17,4.7
-1826.946,0.369,6.5,0.998,23.78,73.8,737.2,0.995,24.1,74.0,2013,0.754,17.6,75,60.1,-4.95,1.6,13.46,4.7
-1826.837,0.370,6.5,0.989,23.91,73.7,737.2,0.995,24.1,74.0,2008,0.752,18.0,75,60.8,-4.95,1.6,13.36,4.7
-1826.729,0.375,6.5,0.984,23.82,73.8,737.2,0.995,24.1,74.0,2012,0.752,17.5,75,59.7,-4.95,1.6,14.73,3.9
-1826.620,0.375,6.5,0.981,23.84,73.7,737.2,0.995,24.1,74.0,2015,0.759,18.0,75,59.3,-4.95,1.6,13.74,3.9
-1826.511,0.365,6.5,0.977,24.30,73.8,737.1,0.995,24.1,74.0,2000,0.720,18.1,75,59.6,-4.95,1.6,13.02,3.7
-1826.403,0.365,6.3,0.982,23.90,73.8,737.1,0.996,24.1,74.0,2011,0.745,18.2,75,60.7,-4.95,1.6,14.02,3.4
-1826.294,0.367,5.6,0.984,23.76,73.8,737.0,0.996,24.1,74.0,2004,0.744,17.5,75,62.0,-4.95,1.6,13.29,3.4
-1826.186,0.358,5.0,0.979,23.92,73.8,737.0,0.995,25.5,74.0,2001,0.693,18.3,75,59.1,-4.95,1.6,11.65,2.3
-1826.077,0.339,5.0,0.983,24.80,73.9,737.0,0.995,28.6,74.0,2007,0.682,21.7,75,55.6,-4.95,1.6,11.69,2.7
-1825.968,0.316,5.0,0.997,29.81,73.8,737.0,0.995,30.9,74.0,1998,0.683,25.5,75,55.0,-4.95,1.6,11.42,3.5
-1825.860,0.297,5.0,1.014,32.99,73.8,737.0,0.995,33.1,74.0,2000,0.685,29.1,75,57.3,-4.95,1.6,10.63,4.7
-1825.751,0.290,5.0,0.990,34.11,73.6,737.1,0.995,34.3,71.0,1999,0.690,30.8,75,58.0,-4.95,1.6,10.61,3.6
-1825.642,0.299,1.0,0.953,34.95,67.8,737.2,0.995,32.2,57.4,1992,0.698,31.2,75,61.0,-4.95,1.6,9.63,0.1
-1825.534,0.337,0.1,0.955,31.56,55.1,737.1,0.995,17.0,45.8,1988,0.716,19.8,75,53.3,-4.95,1.6,11.24,1.3
-1825.425,0.341,0.0,0.976,15.77,46.8,736.9,0.995,5.6,44.0,1989,0.630,11.6,75,40.2,-4.16,1.6,4.14,2.9
-1825.316,0.239,0.0,0.969,6.88,43.9,736.8,0.999,2.2,43.3,1970,0.515,12.8,75,29.1,0.00,1.6,0.45,0.7
-1825.208,0.167,0.0,0.974,1.44,43.5,736.8,1.000,0.0,43.9,1972,0.488,15.1,75,23.7,0.00,1.6,0.97,0.0
-1825.099,0.121,0.0,1.002,0.09,44.0,736.8,1.000,0.0,44.5,1962,0.488,21.5,75,19.0,0.00,1.6,0.84,0.0
-1824.990,0.114,0.0,1.042,0.07,44.6,736.8,1.000,0.0,44.1,1965,0.161,18.9,75,21.0,0.00,1.6,3.22,0.0
-1824.882,0.117,0.0,1.020,0.00,44.0,736.8,1.000,0.0,44.0,1970,0.000,16.2,75,22.0,0.00,1.6,3.49,0.0
-1824.773,0.115,0.0,1.039,0.00,44.0,736.8,1.000,0.0,43.9,1962,0.000,19.1,75,22.0,0.00,1.6,2.59,0.0
-1824.665,0.120,0.0,1.103,0.00,43.9,736.8,1.999,0.0,43.7,1955,0.000,40.5,75,21.4,0.00,1.6,3.85,0.0
-1824.556,0.119,0.0,1.289,0.04,43.5,736.8,1.999,0.0,43.6,1948,0.000,41.5,75,19.0,0.00,1.6,3.20,0.0
-1824.447,0.104,0.0,1.544,0.11,43.7,736.8,1.999,0.0,43.4,1943,0.000,39.4,75,19.7,0.00,1.6,2.08,0.0
-1824.339,0.105,0.0,1.856,0.08,43.6,736.8,1.999,0.0,43.3,1940,0.000,39.0,75,21.4,0.00,1.6,2.99,0.0
-1824.230,0.122,0.0,1.992,0.01,42.9,736.8,1.999,0.0,43.1,1932,0.000,41.5,75,21.5,0.00,1.6,4.84,0.0
-1824.121,0.123,0.0,1.992,0.00,43.1,736.7,1.999,0.0,43.0,1930,0.000,41.4,75,21.0,0.00,1.6,4.03,0.0
-1824.013,0.116,0.0,1.992,0.00,43.1,736.7,1.999,0.0,42.8,1923,0.000,41.0,75,20.5,0.00,1.6,2.18,0.0
-1823.904,0.115,0.0,1.992,0.00,42.9,736.7,1.999,0.0,42.8,1920,0.000,41.0,75,20.0,0.00,1.6,3.60,0.0
-1823.795,0.108,0.0,1.992,0.00,42.8,736.7,1.999,0.0,42.7,1915,0.000,40.1,75,20.0,0.00,1.6,2.76,0.0
-1823.687,0.112,0.0,1.992,0.00,42.7,736.6,1.999,0.0,42.5,1912,0.000,39.8,75,21.6,0.00,1.6,3.62,0.0
-1823.578,0.129,0.0,1.992,0.00,42.7,736.6,1.999,0.0,42.3,1907,0.000,41.5,75,21.1,0.00,1.6,5.17,0.0
-1823.469,0.125,0.0,1.992,0.00,42.5,736.6,1.999,0.0,42.2,1901,0.000,41.3,76,18.1,0.00,1.6,3.55,0.0
-1823.361,0.106,0.0,1.992,0.00,42.2,736.6,1.999,0.0,42.1,1895,0.000,39.1,78,20.0,0.00,1.6,1.56,0.0
-1823.252,0.103,0.0,1.992,0.00,42.1,736.5,1.999,0.0,41.9,1890,0.000,38.1,79,20.1,0.00,1.6,2.43,0.0
-1823.144,0.112,0.0,1.992,0.00,41.8,736.5,1.999,0.0,41.8,1887,0.000,39.3,79,21.2,0.00,1.6,3.70,0.0
-1823.035,0.123,0.0,1.992,0.00,41.7,736.5,1.999,0.0,41.7,1881,0.000,42.8,79,22.6,0.00,1.6,3.96,0.0
-1822.926,0.121,0.0,1.992,0.00,41.6,736.4,1.999,0.0,41.5,1877,0.000,42.0,79,20.7,0.00,1.6,3.14,0.0
-1822.818,0.115,0.0,1.992,0.00,41.5,736.4,1.999,0.0,41.4,1872,0.000,41.5,79,20.3,0.00,1.6,3.61,0.0
-1822.709,0.119,0.0,1.992,0.00,41.3,736.4,1.999,0.0,41.2,1867,0.000,42.0,79,21.0,0.00,1.6,4.19,0.0
-1822.600,0.117,0.0,1.992,0.00,41.3,736.3,1.999,0.0,41.1,1862,0.000,42.0,79,20.6,0.00,1.6,2.23,0.0
-1822.492,0.108,0.0,1.992,0.00,41.2,736.3,1.999,0.0,41.0,1859,0.000,39.9,79,20.7,0.00,1.6,2.13,0.0
-1822.383,0.116,0.0,1.992,0.00,41.3,736.3,1.999,0.0,40.9,1854,0.000,38.7,79,22.0,0.00,1.6,4.66,0.0
-1822.274,0.131,0.0,1.992,0.00,41.2,736.2,1.999,0.0,40.7,1846,0.000,40.6,79,21.0,0.00,1.6,5.97,0.0
-1822.166,0.125,0.0,1.992,0.00,41.2,736.2,1.999,0.0,40.6,1842,0.000,41.8,79,18.7,0.00,1.6,1.76,0.0
-1822.057,0.109,0.0,1.992,0.00,40.6,736.1,1.999,0.0,40.5,1842,0.000,39.7,79,18.0,0.00,1.6,1.94,0.0
-1821.948,0.105,0.0,1.992,0.00,40.6,736.1,1.999,0.0,40.4,1837,0.000,36.8,79,18.8,0.00,1.6,2.45,0.0
-1821.840,0.114,0.0,1.992,0.00,40.4,736.1,1.999,0.0,40.4,1835,0.000,39.2,79,20.3,0.00,1.6,4.03,0.0
-1821.731,0.122,0.0,1.992,0.00,40.4,736.0,1.999,0.0,40.3,1832,0.000,42.6,79,20.6,0.00,1.6,4.11,0.0
-1821.623,0.122,0.0,1.992,0.00,40.2,736.0,1.999,0.0,40.1,1827,0.000,43.0,79,19.5,0.00,1.6,3.73,0.0
-1821.514,0.119,0.0,1.992,0.00,40.2,736.0,1.999,0.0,40.0,1820,0.000,42.6,77,18.5,0.00,1.6,3.31,0.0
-1821.405,0.113,0.0,1.992,0.00,40.0,735.9,1.999,0.0,39.9,1818,0.000,40.6,77,18.0,0.00,1.6,2.61,0.0
-1821.297,0.105,0.0,1.992,0.00,39.8,735.9,1.999,0.0,39.9,1817,0.000,38.7,77,18.0,0.00,1.6,2.30,0.0
-1821.188,0.104,0.0,1.992,0.00,40.0,735.9,1.999,0.0,39.7,1812,0.000,36.5,77,19.1,0.00,1.6,2.33,0.0
-1821.079,0.116,0.0,1.992,0.00,39.7,735.8,1.999,0.0,39.6,1809,0.000,39.7,77,20.0,0.00,1.6,2.44,0.0
-1820.971,0.117,0.0,1.992,0.00,39.9,735.8,1.999,0.0,39.6,1804,0.000,42.7,77,19.0,0.00,1.6,2.55,0.0
-1820.862,0.111,0.0,1.992,0.00,39.6,735.8,1.999,0.0,39.4,1801,0.000,40.5,77,19.1,0.00,1.6,2.52,0.0
-1820.753,0.110,0.0,1.992,0.00,39.8,735.7,1.999,0.0,39.3,1797,0.000,40.5,77,19.4,0.00,1.6,2.96,0.0
-1820.645,0.107,0.0,1.992,0.00,39.5,735.7,1.999,0.0,39.2,1792,0.000,40.5,77,19.6,0.00,1.6,3.52,0.0
-1820.536,0.109,0.0,1.992,0.00,39.2,735.7,1.999,0.0,39.1,1790,0.000,40.5,78,20.0,0.00,1.6,3.09,0.0
-1820.427,0.107,0.0,1.992,0.00,39.3,735.6,1.999,0.0,39.0,1787,0.000,39.4,79,20.0,0.00,1.6,2.43,0.0
-1820.319,0.103,0.0,1.992,0.00,39.0,735.6,1.999,0.0,38.8,1779,0.000,37.5,79,20.0,0.00,1.6,2.77,0.0
-1820.210,0.116,0.0,1.992,0.00,39.0,735.6,1.999,0.0,38.7,1774,0.000,40.8,79,21.7,0.00,1.6,5.18,0.0
-1820.102,0.121,0.0,1.992,0.00,38.7,735.5,1.999,0.0,38.5,1768,0.000,43.2,79,20.3,0.00,1.6,3.46,0.0
-1819.993,0.108,0.0,1.992,0.00,38.6,735.5,1.999,0.0,38.2,1758,0.000,39.2,79,20.0,0.00,1.6,1.84,0.0
-1819.884,0.102,0.0,1.992,0.00,38.1,735.4,1.999,0.0,38.0,1750,0.000,36.2,79,20.8,0.00,1.6,2.55,0.0
-1819.776,0.117,0.0,1.992,0.00,38.3,735.4,1.999,0.0,38.0,1744,0.000,39.6,79,21.0,0.00,1.6,3.00,0.0
-1819.667,0.118,0.0,1.992,0.00,38.3,735.3,1.999,0.0,38.0,1736,0.000,42.0,79,20.3,0.00,1.6,2.24,0.0
-1819.558,0.107,0.0,1.992,0.00,37.8,735.3,1.408,0.0,38.1,1744,0.187,38.6,79,20.0,0.00,1.6,2.62,0.0
-1819.450,0.099,0.0,1.992,0.00,37.2,735.3,0.948,0.6,37.5,1767,0.488,32.4,79,23.8,0.00,1.6,6.67,0.0
-1819.341,0.129,0.0,1.992,0.06,35.1,735.2,0.909,13.1,28.1,1761,0.642,27.2,79,27.1,0.00,1.6,5.33,0.0
-1819.232,0.273,0.0,1.992,1.10,22.4,735.2,0.906,41.5,6.6,1799,0.974,21.2,79,50.0,0.00,1.6,22.69,0.0
-1819.124,0.607,0.0,1.244,14.03,10.1,734.8,0.903,43.4,5.3,1923,1.040,2.4,79,78.6,0.00,0.4,37.12,0.0
-1819.015,0.506,0.0,0.980,30.02,5.7,734.1,0.948,43.4,5.4,2087,0.768,3.7,79,86.2,0.00,1.1,28.20,0.0
-1818.906,0.371,0.0,0.914,38.08,7.1,733.8,1.417,29.2,10.2,2329,0.000,31.1,79,79.4,0.00,1.6,18.76,0.0
-1818.798,0.361,0.0,0.985,38.37,12.2,733.4,1.999,4.4,17.5,2402,0.000,33.7,79,66.7,0.00,1.6,12.95,0.0
-1818.689,0.356,0.0,1.739,24.45,17.7,733.0,1.999,0.0,19.6,2363,0.000,31.8,79,52.4,0.00,1.6,5.76,0.0
-1818.581,0.285,0.0,1.992,4.93,20.4,732.7,1.999,0.0,21.6,2339,0.000,31.8,79,39.8,0.00,1.6,2.52,0.0
-1818.472,0.197,0.0,1.992,0.15,24.4,732.3,1.999,0.0,28.2,2322,0.000,37.6,79,29.9,0.00,1.6,0.74,0.0
-1818.363,0.152,0.0,1.992,0.02,30.2,732.1,1.999,0.0,33.9,2311,0.000,41.9,77,23.2,0.00,1.6,0.00,0.0
-1818.255,0.125,0.0,1.992,0.09,34.2,732.1,1.999,0.0,35.0,2300,0.000,41.0,77,19.6,0.00,1.6,0.41,0.0
-1818.146,0.104,0.0,1.992,0.08,35.1,732.0,1.999,0.0,35.0,2285,0.000,35.4,77,19.0,0.00,1.6,1.71,0.0
-1818.037,0.094,0.0,1.992,0.02,35.0,731.9,1.999,0.0,35.0,2270,0.000,32.7,77,19.8,0.00,1.6,2.59,0.0
-1817.929,0.101,0.0,1.992,0.00,35.0,731.9,1.999,0.0,35.0,2252,0.000,33.9,77,21.8,0.00,1.6,4.05,0.0
-1817.820,0.112,0.0,1.992,0.00,35.2,731.8,1.999,0.0,35.5,2234,0.000,33.9,77,22.6,0.00,1.6,5.21,0.0
-1817.711,0.114,0.0,1.992,0.00,35.9,731.8,1.999,0.0,36.3,2219,0.000,36.2,77,21.6,0.00,1.6,4.03,0.0
-1817.603,0.110,0.0,1.992,0.00,36.5,731.7,1.999,0.0,36.9,2203,0.000,34.5,77,20.6,0.00,1.6,2.87,0.0
-1817.494,0.102,0.0,1.992,0.00,37.2,731.7,1.999,0.0,37.6,2185,0.000,35.0,79,20.0,0.00,1.6,3.07,0.0
-1817.385,0.103,0.0,1.992,0.00,37.5,731.6,1.999,0.0,38.2,2169,0.000,35.0,79,20.3,0.00,1.6,3.67,0.0
-1817.277,0.110,0.0,1.992,0.00,38.2,731.6,1.999,0.0,38.7,2156,0.000,35.5,79,21.0,0.00,1.6,4.11,0.0
-1817.168,0.110,0.0,1.992,0.00,38.8,731.5,1.999,0.0,39.2,2143,0.000,37.0,79,20.7,0.00,1.6,3.57,0.0
-1817.060,0.104,0.0,1.992,0.00,39.3,731.5,1.999,0.0,39.7,2134,0.000,36.3,79,20.0,0.00,1.6,2.16,0.0
-1816.951,0.096,0.0,1.992,0.00,39.9,731.5,1.999,0.0,40.2,2119,0.000,35.2,79,20.4,0.00,1.6,2.21,0.0
-1816.842,0.100,0.0,1.992,0.00,41.1,731.4,1.999,0.0,40.7,2104,0.000,36.6,79,21.5,0.00,1.6,3.32,0.0
-1816.734,0.111,0.0,1.992,0.00,41.1,731.3,1.999,0.0,41.2,2093,0.000,37.5,79,22.0,0.00,1.6,4.34,0.0
-1816.625,0.123,0.0,1.992,0.00,41.8,731.3,1.999,0.0,41.7,2084,0.000,41.4,79,21.2,0.00,1.6,4.90,0.0
-1816.516,0.116,0.0,1.992,0.00,41.8,731.2,1.999,0.0,42.2,2069,0.000,40.3,79,19.6,0.00,1.6,3.42,0.0
-1816.408,0.102,0.0,1.992,0.00,42.3,731.2,1.999,0.0,42.7,2058,0.000,37.5,79,19.0,0.00,1.6,1.73,0.0
-1816.299,0.100,0.0,1.992,0.00,43.1,731.1,1.999,0.0,43.2,2044,0.000,37.6,79,19.4,0.00,1.6,2.45,0.0
-1816.190,0.108,0.0,1.992,0.00,43.9,731.1,1.999,0.0,43.6,2033,0.000,38.4,79,20.5,0.00,1.6,3.81,0.0
-1816.082,0.116,0.0,1.992,0.00,43.9,731.0,1.999,0.0,44.1,2022,0.000,40.1,79,20.4,0.00,1.6,3.24,0.0
-1815.973,0.115,0.0,1.992,0.00,44.3,731.0,1.999,0.0,44.6,2009,0.000,40.3,79,19.3,0.00,1.6,3.10,0.0
-1815.864,0.111,0.0,1.992,0.00,45.0,730.9,1.999,0.0,44.8,1995,0.000,40.2,79,19.0,0.00,1.6,2.86,0.0
-1815.756,0.105,0.0,1.992,0.00,44.8,730.9,1.999,0.0,44.5,1982,0.000,39.8,79,20.2,0.00,1.6,2.36,0.0
-1815.647,0.108,0.0,1.992,0.00,44.7,730.8,1.999,0.0,44.2,1968,0.000,39.8,79,21.0,0.00,1.6,3.82,0.0
-1815.538,0.118,0.0,1.992,0.00,44.0,730.8,1.999,0.0,43.8,1956,0.000,42.2,79,21.0,0.00,1.6,4.58,0.0
-1815.430,0.117,0.0,1.992,0.00,43.6,730.7,1.999,0.0,43.4,1941,0.000,42.0,79,20.4,0.00,1.6,3.58,0.0
-1815.321,0.114,0.0,1.992,0.00,43.5,730.6,1.601,0.0,42.5,1913,0.102,41.0,79,20.0,0.00,1.6,3.42,0.0
-1815.213,0.107,0.0,1.992,0.00,42.4,730.5,0.968,0.0,40.1,1872,0.489,38.2,79,20.0,0.00,1.6,3.56,0.0
-1815.104,0.142,0.0,1.992,0.00,36.1,730.5,0.907,9.0,24.0,1932,0.515,27.4,79,29.3,0.00,1.6,4.90,0.0
-1814.995,0.247,0.0,1.852,6.18,23.3,730.2,0.903,23.9,19.0,2061,0.808,19.7,79,42.5,0.00,1.6,10.26,0.0
-1814.887,0.295,0.0,1.339,19.64,17.6,729.8,1.264,33.0,7.0,2372,0.737,17.9,79,45.5,0.00,1.6,13.89,0.0
-1814.778,0.269,0.0,0.976,27.16,9.2,729.4,1.999,8.7,7.8,2486,0.000,21.6,79,41.4,0.00,1.6,8.50,0.0
-1814.669,0.214,0.0,0.962,7.59,10.5,728.9,1.999,0.4,14.7,2490,0.000,39.0,79,31.7,0.00,1.6,1.34,0.0
-1814.561,0.162,0.0,1.330,0.64,17.7,728.6,1.999,0.0,31.1,2506,0.000,39.0,79,23.7,0.00,1.6,0.57,0.0
-1814.452,0.129,0.0,1.897,0.00,30.2,728.4,1.999,0.0,35.0,2498,0.000,41.8,79,18.6,0.00,1.6,1.02,0.0
-1814.343,0.110,0.0,1.992,0.06,34.7,728.4,1.999,0.0,35.0,2489,0.000,40.9,79,17.6,0.00,1.6,1.22,0.0
-1814.235,0.095,0.0,1.992,0.00,35.2,728.3,1.999,0.0,35.0,2473,0.000,36.8,79,19.2,0.00,1.6,2.15,0.0
-1814.126,0.096,0.0,1.992,0.00,35.1,728.3,1.999,0.0,35.0,2451,0.000,36.1,79,20.7,0.00,1.6,4.74,0.0
-1814.017,0.111,0.0,1.992,0.00,35.1,728.2,1.999,0.0,35.0,2429,0.000,39.3,79,22.6,0.00,1.6,5.04,0.0
-1813.909,0.121,0.0,1.992,0.01,35.1,728.1,1.999,0.0,35.0,2404,0.000,41.5,79,22.1,0.00,1.6,4.96,0.0
-1813.800,0.110,0.0,1.992,0.04,35.1,728.1,1.999,0.0,35.0,2377,0.000,39.0,79,22.0,0.00,1.6,3.61,0.0
-1813.692,0.110,0.0,1.992,0.00,35.1,728.0,1.999,0.0,35.0,2349,0.000,37.5,79,22.0,0.00,1.6,4.60,0.0
-1813.583,0.121,0.0,1.992,0.00,35.2,727.9,1.999,0.0,35.0,2324,0.000,36.5,79,21.1,0.00,1.6,4.05,0.0
-1813.474,0.106,0.0,1.992,0.00,35.1,727.8,1.999,0.0,35.0,2299,0.000,35.2,79,20.0,0.00,1.6,2.82,0.0
-1813.366,0.102,0.0,1.992,0.00,34.9,727.7,1.999,0.0,35.0,2273,0.000,34.3,79,21.0,0.00,1.6,3.71,0.0
-1813.257,0.102,0.0,1.992,0.00,34.9,727.7,1.999,0.0,35.2,2249,0.000,33.6,79,22.0,0.00,1.6,3.84,0.0
-1813.148,0.114,0.0,1.992,0.00,35.5,727.6,1.999,0.0,35.9,2227,0.000,35.6,79,21.9,0.00,1.6,6.38,0.0
-1813.040,0.113,0.0,1.992,0.00,36.6,727.5,1.999,0.0,36.9,2204,0.000,35.0,79,21.2,0.00,1.6,3.27,0.0
-1812.931,0.108,0.0,1.992,0.00,37.6,727.4,1.999,0.0,37.9,2175,0.000,35.0,79,21.9,0.00,1.6,1.83,0.0
-1812.822,0.099,0.0,1.992,0.00,38.7,727.4,1.999,0.0,39.0,2150,0.000,35.0,79,21.0,0.00,1.6,3.45,0.0
-1812.714,0.103,0.0,1.992,0.00,39.7,727.3,1.999,0.0,40.1,2123,0.000,35.9,79,21.2,0.00,1.6,3.80,0.0
-1812.605,0.108,0.0,1.992,0.00,40.9,727.3,1.999,0.0,41.2,2098,0.000,37.0,79,22.0,0.00,1.6,4.52,0.0
-1812.496,0.115,0.0,1.992,0.00,41.8,727.2,1.999,0.0,42.1,2070,0.000,39.0,79,22.3,0.00,1.6,3.82,0.0
-1812.388,0.118,0.0,1.992,0.00,42.9,727.1,1.999,0.0,43.3,2045,0.000,40.6,79,22.2,0.00,1.6,3.41,0.0
-1812.279,0.115,0.0,1.992,0.00,44.1,727.1,1.999,0.0,44.4,2011,0.000,40.9,79,20.5,0.00,1.6,3.04,0.0
-1812.171,0.109,0.0,1.992,0.00,45.0,727.0,1.999,0.0,44.3,1979,0.000,40.4,79,20.0,0.00,1.6,2.70,0.0
-1812.062,0.111,0.0,1.992,0.00,43.8,726.9,1.999,0.0,43.5,1949,0.000,40.5,79,20.5,0.00,1.6,3.89,0.0
-1811.953,0.124,0.0,1.992,0.00,43.5,726.9,1.999,0.0,42.7,1917,0.000,41.6,79,20.5,0.00,1.6,5.10,0.0
-1811.845,0.127,0.0,1.992,0.00,42.3,726.8,1.705,0.0,41.1,1861,0.045,41.8,79,18.6,0.00,1.6,3.84,0.0
-1811.736,0.105,0.0,1.992,0.00,40.8,726.7,0.972,0.0,38.3,1828,0.488,38.5,79,17.9,0.00,1.6,1.86,0.0
-1811.627,0.114,0.0,1.992,0.00,39.9,726.6,0.908,0.0,40.5,1869,0.488,30.0,79,20.8,0.00,1.6,6.53,0.0
-1811.519,0.144,0.0,1.992,0.00,39.5,726.6,0.906,17.8,21.9,1841,0.563,29.8,79,27.7,0.00,1.6,8.98,0.0
-1811.410,0.247,0.0,1.879,3.14,22.6,726.2,0.904,36.4,10.9,1870,0.940,15.8,79,40.0,0.00,1.6,13.90,0.0
-1811.301,0.295,0.0,1.224,15.67,13.2,725.8,0.903,42.8,5.1,2035,0.849,22.7,79,47.8,0.00,1.6,16.71,0.0
-1811.193,0.293,0.0,0.876,29.25,6.8,725.4,0.958,40.7,5.8,2233,0.520,22.3,79,54.7,0.00,1.6,15.92,0.0
-1811.084,0.310,0.0,0.800,31.96,7.0,724.9,1.596,13.6,8.2,2339,0.000,23.1,79,50.9,0.00,1.6,14.12,0.0
-1810.975,0.259,0.0,0.892,11.58,10.1,724.5,1.999,0.7,11.3,2306,0.000,36.5,79,40.3,0.00,1.6,6.58,0.0
-1810.867,0.192,0.0,1.297,0.00,15.0,724.0,1.999,0.0,21.2,2267,0.000,38.7,79,30.4,0.00,1.6,0.88,0.0
-1810.758,0.157,0.0,1.992,0.00,23.8,723.8,1.999,0.0,32.4,2224,0.000,39.5,79,24.0,0.00,1.6,0.00,0.0
